,Reacher-v10_seed_0,Reacher-v20_seed_0,Reacher-v30_seed_0,Reacher-v40_seed_0,Reacher-v50_seed_0,Reacher-v10_seed_1,Reacher-v20_seed_1,Reacher-v30_seed_1,Reacher-v40_seed_1,Reacher-v50_seed_1,Reacher-v10_seed_2,Reacher-v20_seed_2,Reacher-v30_seed_2,Reacher-v40_seed_2,Reacher-v50_seed_2
1551,-47.30828,-43.51474,-82.46672,-83.855484,-41.072735,-51.421463,-69.609314,-80.31173,-132.93478,-175.1392,-23.180407,-46.68961,-113.74049,-40.531662,-83.2971
1552,-33.166203,-87.76677,-65.51444,-50.936447,-101.08982,-40.58774,-50.57917,-120.317215,-159.66437,-98.48097,-23.632143,-66.90057,-45.666054,-43.35005,-76.602135
1553,-33.681442,-74.471,-80.5661,-100.75961,-101.7438,-41.246193,-51.708393,-132.28325,-59.675617,-98.396774,-36.79578,-29.422155,-54.71296,-83.332306,-107.78536
1554,-38.826714,-53.38111,-40.491478,-58.898777,-62.868526,-34.562664,-57.133247,-84.67201,-175.022,-96.9837,-37.991966,-32.88416,-43.01915,-48.0001,-71.52464
1555,-32.571136,-63.498367,-134.21414,-92.491325,-52.824055,-27.727642,-89.74404,-94.90308,-69.40629,-155.20311,-23.516605,-44.798977,-103.56996,-43.844288,-101.3951
1556,-56.56015,-86.037056,-125.54322,-89.04357,-42.797592,-41.90886,-47.07917,-160.7217,-84.12151,-67.11784,-32.174374,-32.394093,-76.09506,-153.18881,-99.819725
1557,-36.873093,-52.56285,-54.768066,-151.59187,-109.63593,-56.23994,-65.925316,-80.04369,-46.35506,-113.171234,-40.14997,-26.004494,-50.130623,-83.929535,-65.50422
1558,-10.4606085,-67.610535,-59.369278,-70.41704,-106.31536,-51.07395,-61.72757,-123.4357,-160.76703,-69.75299,-26.687275,-21.955236,-85.8769,-77.44623,-80.95078
1559,-28.090593,-102.42207,-98.69557,-63.17753,-67.63551,-57.396236,-33.465397,-125.59317,-82.818275,-69.07849,-22.193583,-80.00314,-129.57669,-77.98982,-90.49492
1560,-38.52668,-99.5661,-63.22464,-95.56385,-98.18289,-64.14897,-83.652466,-157.24336,-71.405655,-101.91292,-56.891754,-67.55015,-33.333042,-70.76542,-46.284634
1561,-17.14728,-87.0131,-98.53223,-62.796963,-43.1549,-22.133219,-35.0506,-60.934906,-92.289635,-94.783875,-27.476236,-78.67024,-66.14166,-66.81272,-63.624367
1562,-35.031876,-43.1759,-27.952068,-36.264378,-141.57678,-35.473923,-61.058224,-120.00487,-164.09976,-99.90885,-59.963985,-71.41408,-54.95094,-123.967766,-58.100502
1563,-31.869068,-88.49165,-113.05204,-128.99266,-122.30752,-30.200891,-65.43894,-139.68138,-120.08703,-76.57244,-36.925655,-68.1236,-27.923937,-50.555454,-103.901924
1564,-59.81153,-39.204338,-52.867073,-50.56084,-93.53802,-50.672764,-76.43214,-180.61264,-42.918964,-91.530136,-36.98714,-73.399284,-92.75839,-60.08771,-100.22895
1565,-30.09847,-69.39036,-84.04623,-83.91654,-65.51003,-32.2868,-35.890266,-139.78648,-60.992577,-70.08273,-63.423183,-72.86989,-93.2496,-126.77746,-156.74193
1566,-58.86141,-48.162636,-98.813644,-107.15775,-57.69168,-28.210674,-78.06048,-154.97157,-84.33683,-74.491005,-35.982464,-95.26573,-157.32303,-96.79226,-106.22231
1567,-40.944946,-48.83354,-93.219345,-56.36882,-76.58726,-49.64584,-82.95885,-101.508995,-67.758255,-64.77625,-59.478752,-53.496456,-46.652187,-75.45662,-88.54754
1568,-38.518642,-79.291435,-113.737206,-104.91222,-153.07094,-44.70439,-76.75293,-113.760574,-105.0533,-149.857,-54.903477,-30.505941,-76.11814,-75.594025,-47.764915
1569,-18.40527,-59.48262,-28.44471,-58.1172,-119.337685,-25.090824,-72.84202,-69.50958,-55.6981,-122.00535,-51.279175,-89.97918,-42.563732,-55.204727,-88.61222
1570,-6.5748315,-82.19517,-67.501625,-82.33711,-47.633255,-41.661633,-38.158646,-75.47629,-58.76592,-45.258816,-38.238422,-34.04706,-106.15503,-83.411766,-51.272095
1571,-40.274895,-55.614674,-154.72086,-74.710495,-59.703094,-31.351547,-49.510418,-46.165195,-62.31796,-65.28334,-21.70471,-33.101604,-74.35092,-104.4424,-93.73604
1572,-34.99721,-46.263016,-103.34009,-74.77227,-54.933945,-51.577644,-58.69182,-91.402504,-78.76159,-83.765686,-59.357704,-26.53547,-81.63979,-70.7247,-95.91384
1573,-58.031487,-55.147453,-58.422565,-111.50806,-51.998745,-20.33186,-79.629875,-60.822197,-117.03818,-110.85108,-59.491463,-94.96208,-81.3736,-78.80062,-59.08544
1574,-48.783657,-59.183826,-64.8487,-108.897156,-66.886955,-45.895687,-80.63892,-42.46684,-87.90755,-43.288284,-16.942625,-51.814568,-100.94715,-82.83543,-48.28947
1575,-22.61562,-31.93198,-74.361404,-65.25667,-67.346985,-16.811373,-64.64947,-79.99324,-64.87461,-52.95111,-49.926395,-53.55764,-66.05677,-45.705948,-54.23842
1576,-55.097084,-75.142044,-88.77571,-70.004715,-61.252613,-63.822803,-40.88697,-36.724182,-59.321312,-89.073326,-48.108574,-45.00524,-58.021008,-128.214,-83.19886
1577,-33.613754,-67.100174,-72.63649,-76.98329,-119.04201,-50.61978,-40.62087,-54.984528,-135.81651,-113.4912,-47.782433,-36.623554,-32.544373,-89.02957,-45.41826
1578,-49.609142,-88.801285,-89.33892,-99.72357,-84.585144,-61.975296,-39.111256,-84.103386,-83.93945,-63.33347,-42.710514,-31.475767,-56.816803,-62.05338,-114.906906
1579,-29.0416,-42.32489,-137.96617,-72.88214,-78.15592,-64.785034,-93.310486,-150.61725,-123.83655,-82.6156,-35.097263,-63.118607,-117.09287,-85.73717,-48.63578
1580,-52.921352,-61.457394,-119.022995,-49.215275,-62.113995,-16.56803,-61.464886,-154.85399,-56.648113,-115.692894,-60.359932,-74.30766,-45.838425,-163.00891,-110.67106
1581,-45.68595,-27.048002,-83.21128,-69.72449,-75.311195,-54.880527,-85.85144,-47.54987,-49.080975,-76.8526,-21.056995,-31.803787,-75.52243,-94.944405,-60.167507
1582,-25.15991,-76.07349,-109.98716,-96.34615,-48.399097,-20.42553,-80.35555,-61.788452,-57.634785,-127.62013,-39.765636,-32.91547,-78.45375,-38.427727,-98.89517
1583,-27.019392,-53.138,-95.34873,-135.50948,-89.1184,-55.20938,-54.402397,-109.17646,-172.92622,-83.41379,-40.77858,-33.287888,-95.74538,-98.09976,-72.789276
1584,-36.286034,-28.42717,-51.835835,-105.52222,-112.467354,-25.681458,-108.55859,-49.215862,-91.985,-153.11247,-22.915726,-43.263832,-63.81499,-57.4439,-64.60796
1585,-35.09121,-68.14318,-62.540295,-78.86037,-104.156815,-20.318316,-36.585037,-138.09416,-93.417076,-60.667946,-29.189621,-41.5167,-98.04064,-45.48163,-115.877785
1586,-38.53256,-83.72968,-88.29858,-118.91867,-48.855495,-57.401833,-53.607407,-90.71501,-73.43937,-134.1405,-22.372393,-66.58288,-100.59713,-66.13303,-91.4543
1587,-20.631222,-41.463467,-55.182037,-60.844353,-104.28131,-59.838604,-40.90273,-75.638756,-75.20769,-65.72483,-36.210945,-69.116905,-133.28496,-114.812195,-68.60275
1588,-36.42503,-29.998333,-46.81554,-147.28743,-127.078674,-56.673473,-107.16634,-127.27012,-56.345985,-134.18288,-47.479458,-79.6046,-42.221058,-93.5747,-55.8574
1589,-34.846405,-65.23368,-141.7821,-48.746655,-49.03418,-57.53921,-81.88942,-62.788124,-62.828922,-97.40616,-43.767635,-88.43438,-61.00232,-91.74702,-77.02519
1590,-39.39483,-84.009476,-70.40865,-79.27628,-109.81827,-41.222298,-75.24076,-78.650696,-118.46121,-107.38165,-32.115463,-47.284477,-97.733696,-41.066242,-74.49232
1591,-39.636845,-92.025116,-38.128094,-111.32254,-94.498,-65.130714,-59.792213,-88.47561,-61.2426,-74.41584,-55.8535,-88.70356,-101.38585,-102.98656,-64.43334
1592,-47.502937,-65.392525,-88.401344,-96.6159,-125.723854,-33.411427,-60.19067,-33.503067,-59.954475,-57.746727,-45.83015,-68.58211,-109.07856,-67.52675,-89.36771
1593,-27.430561,-62.06333,-59.932793,-70.33678,-57.25084,-47.59811,-68.94973,-106.68419,-67.778206,-70.93667,-56.6699,-81.3547,-34.013336,-93.98237,-144.70418
1594,-60.658592,-85.43738,-73.79526,-34.93005,-143.80179,-17.820114,-79.16859,-104.90737,-88.10926,-93.04982,-30.308317,-71.986404,-98.43088,-96.88843,-92.62772
1595,-27.330246,-62.700977,-91.79919,-60.206974,-66.18478,-16.996876,-87.61627,-159.9627,-127.88408,-80.86909,-49.695175,-30.195993,-147.50644,-99.85475,-93.671616
1596,-35.592274,-37.281616,-92.97752,-68.18712,-110.27282,-50.05936,-46.597553,-128.18884,-110.8709,-61.293335,-27.759022,-36.52048,-98.70251,-87.981445,-60.195114
1597,-15.767157,-36.47214,-58.74714,-83.2495,-112.58195,-9.343428,-51.955338,-50.06706,-42.495174,-89.45334,-26.073483,-35.600227,-94.51353,-55.852066,-43.626614
1598,-26.666471,-70.74555,-42.687286,-127.06184,-64.5782,-67.037224,-44.866158,-116.05071,-135.93893,-58.812756,-28.01531,-65.81836,-85.86105,-144.36409,-37.478607
1599,-37.383453,-61.042137,-84.62368,-64.22167,-74.42728,-46.78314,-77.953514,-143.15903,-128.08466,-94.8142,-30.473995,-50.588383,-148.38838,-110.049,-72.48369
1600,-40.65156,-80.52208,-52.10318,-75.244255,-115.692406,-59.443268,-69.18991,-113.5509,-54.27065,-78.19318,-34.251675,-57.942066,-54.280815,-65.53563,-102.92549
1601,-30.478712,-39.580284,-131.955,-70.78639,-75.377464,-54.911243,-41.90388,-69.11751,-63.383614,-68.6634,-31.407799,-53.67858,-54.884216,-59.26006,-53.53141
1602,-41.8159,-44.17311,-61.75833,-65.14738,-88.05805,-14.030336,-56.475395,-131.88556,-74.24266,-58.266556,-35.237587,-55.29188,-83.83524,-95.17083,-55.125263
1603,-41.575367,-32.333546,-76.55377,-84.07542,-97.76839,-59.99454,-82.08338,-144.61142,-84.82333,-49.981426,-17.27485,-44.822735,-102.363335,-93.3447,-49.571224
1604,-20.069668,-41.651577,-40.49892,-68.51265,-92.88919,-63.24656,-29.887594,-86.32809,-122.32236,-65.51422,-59.38248,-82.8678,-48.772125,-33.64779,-59.83111
1605,-12.914446,-61.375565,-80.678764,-81.00628,-108.44783,-45.7995,-83.690506,-118.78341,-44.23154,-78.04105,-30.333359,-80.13372,-50.708015,-80.61484,-53.83243
1606,-33.167286,-54.6149,-88.28243,-84.118706,-117.83726,-49.90143,-33.09233,-111.18874,-140.76501,-118.68113,-31.566154,-74.83061,-107.91715,-117.593506,-40.703377
1607,-43.8759,-55.638138,-88.40945,-125.33354,-40.094784,-45.42414,-40.002953,-69.22764,-192.17842,-40.554024,-26.449057,-101.24411,-91.043396,-90.71927,-53.757507
1608,-34.627323,-55.73556,-92.68099,-85.84867,-95.84909,-43.58843,-61.393524,-98.842476,-41.305393,-91.86325,-39.594036,-69.669716,-62.78361,-170.92111,-93.289246
1609,-59.24994,-60.903633,-97.40267,-116.81646,-56.625473,-28.626345,-27.715288,-56.79747,-147.97658,-97.35315,-28.834867,-74.7018,-61.93761,-54.65638,-122.17233
1610,-29.6532,-81.05626,-80.90513,-118.731186,-86.32131,-40.970303,-81.022606,-91.07391,-45.08911,-103.49963,-31.714767,-72.027534,-88.54923,-50.64905,-121.36033
1611,-38.943188,-91.07111,-60.43974,-68.95334,-114.08195,-57.9103,-73.03807,-70.56574,-46.585705,-54.39006,-48.70338,-82.64721,-40.138332,-52.821568,-77.41937
1612,-51.60381,-88.79975,-99.30615,-78.24992,-73.2683,-37.097424,-81.2039,-55.567413,-55.59778,-50.274082,-23.238924,-76.64311,-73.17266,-84.21677,-157.74454
1613,-22.384323,-65.011444,-41.22224,-101.654915,-69.47912,-53.50998,-54.12739,-37.50426,-96.522896,-83.39946,-18.392532,-47.87458,-44.809464,-76.81139,-109.1428
1614,-11.392047,-68.24983,-54.214596,-82.172485,-96.098755,-57.832874,-54.94983,-81.56779,-45.619064,-43.624687,-34.184006,-70.865875,-48.188576,-48.33019,-123.455505
1615,-29.727818,-77.3994,-50.343662,-83.89785,-73.91445,-39.88375,-65.92992,-80.11794,-50.065174,-78.23706,-24.857195,-61.037167,-87.43621,-149.67883,-61.667553
1616,-49.24775,-32.297283,-142.9009,-107.84689,-45.988453,-29.584648,-46.993744,-83.159615,-140.89592,-113.75976,-25.38907,-67.99308,-58.131016,-51.9072,-51.112015
1617,-30.960638,-42.20717,-78.3129,-90.82154,-43.83156,-55.82455,-33.59392,-84.78824,-132.82669,-78.83418,-53.761406,-59.336212,-76.061646,-115.69875,-40.585865
1618,-33.168888,-59.570618,-68.046684,-97.03158,-66.13558,-50.047737,-77.97701,-78.24034,-76.89758,-59.569225,-24.459175,-32.565052,-47.661247,-81.59258,-52.224777
1619,-9.845611,-34.51962,-69.88888,-44.154778,-89.21355,-57.53003,-61.18057,-71.9834,-71.64383,-102.12064,-18.819822,-74.36508,-93.29392,-106.72153,-44.63362
1620,-19.989466,-71.30954,-105.76608,-129.1859,-114.203125,-41.619354,-29.292131,-66.97143,-142.47176,-60.42591,-21.300518,-61.751507,-33.68247,-50.663055,-41.543373
1621,-60.47434,-58.23545,-86.48547,-56.4535,-60.909767,-28.97461,-36.34152,-36.60211,-97.77503,-119.074265,-26.356216,-28.13315,-83.69826,-55.61409,-49.8054
1622,-21.21094,-49.277367,-71.407845,-144.39047,-51.46616,-44.338913,-61.186626,-52.560825,-81.84529,-48.7636,-25.28572,-51.933506,-50.133823,-91.90725,-111.178925
1623,-37.34013,-72.60337,-99.3768,-80.52127,-56.69538,-60.275383,-100.29272,-73.851234,-137.12376,-93.03313,-45.327576,-56.35432,-71.76312,-164.25395,-98.78336
1624,-29.446144,-90.52916,-82.062546,-100.51815,-95.996635,-23.997757,-77.341644,-74.32383,-48.84875,-75.77748,-52.63063,-78.45838,-37.00166,-49.344437,-86.443344
1625,-26.271904,-37.537025,-97.088936,-110.08495,-73.4864,-29.272888,-80.051155,-128.24269,-51.805355,-51.160725,-32.511963,-51.269054,-134.6004,-129.67307,-73.53869
1626,-33.695827,-54.47717,-69.94882,-59.95475,-57.676765,-49.78041,-63.243942,-79.19663,-68.16335,-68.67109,-17.084381,-79.14488,-84.15271,-99.54609,-77.36018
1627,-33.249226,-86.20682,-93.73547,-105.29121,-49.400185,-55.258892,-47.541378,-119.218285,-59.0435,-47.064865,-21.455708,-43.079647,-111.341835,-75.756424,-78.93262
1628,-18.386108,-72.40022,-105.8991,-70.61298,-83.51661,-42.18369,-75.772865,-100.24521,-43.943035,-93.955986,-26.03173,-51.80228,-130.99638,-85.32939,-76.28452
1629,-44.19552,-60.26636,-58.025097,-144.25099,-50.28526,-47.135715,-86.786705,-103.447784,-112.7366,-98.21542,-19.35997,-36.9996,-80.52801,-82.69213,-57.447155
1630,-9.047849,-27.90547,-83.975945,-105.99149,-46.774048,-26.18774,-56.65113,-72.09227,-164.56921,-91.61749,-25.397543,-37.019653,-79.57629,-125.79198,-110.2164
1631,-29.534492,-89.240524,-116.868454,-157.64003,-54.318497,-15.909114,-54.608387,-62.55397,-46.164547,-37.775635,-31.402979,-92.23281,-57.078316,-154.0103,-75.42795
1632,-51.819008,-36.99973,-54.12181,-37.3384,-87.79102,-16.238968,-56.858738,-103.73094,-70.20937,-68.87172,-29.883867,-63.37518,-110.565735,-81.285095,-56.312843
1633,-24.95854,-83.73442,-83.02096,-50.763145,-69.77294,-44.880257,-57.95496,-116.19512,-135.59413,-94.17264,-25.605774,-31.63329,-49.170784,-64.376335,-92.41364
1634,-28.897444,-21.882452,-113.76649,-86.15462,-114.1822,-32.572983,-52.409138,-60.341774,-60.842606,-76.48127,-26.035625,-88.88047,-55.399,-58.539955,-76.87456
1635,-23.72668,-62.046223,-32.532516,-147.75447,-116.9561,-32.60672,-71.71131,-40.505383,-49.976723,-64.98831,-54.399868,-36.283543,-67.39145,-75.30614,-98.28663
1636,-11.531327,-30.758692,-75.405716,-115.178154,-53.3068,-32.154263,-52.836147,-75.44786,-82.89359,-92.675674,-28.564812,-68.23156,-127.32053,-84.61679,-114.53891
1637,-52.80808,-67.69999,-82.49177,-97.72842,-79.8014,-25.391853,-74.846985,-85.8581,-121.454834,-72.18601,-41.845894,-67.73374,-78.9938,-46.65895,-118.70239
1638,-20.851498,-54.9931,-67.76214,-111.43723,-66.60476,-34.79468,-77.05837,-76.62386,-118.217674,-66.591446,-57.400352,-49.545696,-138.17862,-48.08521,-79.01289
1639,-9.160557,-46.195,-115.75996,-115.000534,-54.251602,-44.529858,-64.05592,-111.39199,-193.04936,-81.039444,-27.208029,-28.327848,-53.433117,-142.25705,-57.24302
1640,-46.470238,-59.259205,-114.32336,-123.078735,-47.70547,-45.79356,-70.10927,-142.46577,-102.35112,-87.09672,-49.71009,-67.74403,-50.975574,-155.89145,-67.127144
1641,-15.111103,-51.11049,-65.22064,-47.71229,-52.909763,-32.716015,-56.07787,-42.314156,-128.33308,-129.08594,-42.288692,-71.93373,-139.5124,-87.42004,-99.99665
1642,-58.53388,-65.424225,-141.71614,-145.23894,-63.124252,-42.766315,-58.40045,-133.5403,-122.8461,-71.24191,-27.902796,-49.068253,-79.061646,-54.2762,-110.23109
1643,-56.01226,-42.63441,-143.79585,-48.318565,-120.71109,-24.648079,-76.16326,-94.268936,-80.68749,-88.434586,-36.169106,-40.4795,-114.00093,-62.774334,-90.35626
1644,-25.579588,-90.03701,-65.4268,-86.161766,-87.623955,-24.973545,-33.818504,-70.266945,-77.78858,-82.56587,-42.443127,-25.48147,-99.35201,-83.19735,-62.819195
1645,-38.119087,-93.619484,-100.777695,-158.56151,-156.72014,-46.995808,-69.653564,-103.99444,-87.00742,-98.86555,-29.781507,-67.95973,-45.124317,-62.687054,-61.47322
1646,-12.775661,-93.39686,-130.56375,-140.20395,-124.0988,-22.64205,-35.110752,-79.92577,-98.14915,-98.99992,-24.545246,-61.71343,-84.69399,-56.72606,-137.44652
1647,-61.94283,-32.997395,-76.56129,-89.88982,-41.813313,-22.356531,-38.57495,-51.989643,-113.114494,-67.49555,-36.79982,-63.91519,-96.26467,-98.21283,-70.06833
1648,-53.459774,-31.16714,-47.27804,-83.71222,-85.53645,-58.700653,-35.235996,-155.3478,-102.71798,-44.61907,-11.67296,-52.705082,-121.4912,-117.533035,-105.77397
1649,-36.587692,-82.09477,-69.705826,-102.45566,-76.464134,-36.786385,-44.63359,-122.7443,-43.633274,-54.702072,-45.58556,-32.872765,-103.46519,-90.634766,-92.760155
1650,-47.03432,-72.03256,-97.6285,-145.18095,-93.97404,-25.788435,-58.02311,-112.51806,-51.104515,-111.192894,-25.768297,-48.223194,-76.81749,-49.15599,-81.008125
1651,-57.012093,-87.300995,-105.50091,-76.59238,-57.00416,-64.71614,-82.53504,-66.1778,-130.19576,-48.431633,-45.46771,-49.99228,-87.97121,-63.56792,-60.89369
1652,-52.808353,-93.719025,-63.473305,-61.686817,-75.32672,-61.68881,-32.1096,-50.437485,-78.57817,-72.17087,-52.148453,-68.52534,-78.99729,-141.29065,-38.30088
1653,-55.467068,-82.53952,-45.647015,-108.393616,-134.15215,-32.44208,-35.242928,-119.114494,-109.24246,-74.8286,-58.49329,-80.03231,-118.00229,-34.91746,-104.56603
1654,-56.393764,-95.91552,-60.918896,-109.302635,-51.199734,-63.527237,-62.958702,-167.18884,-46.31603,-93.55743,-55.28716,-25.837688,-49.024673,-93.537315,-39.213585
1655,-56.3366,-23.857887,-119.45453,-135.0789,-118.53655,-32.687416,-35.99187,-91.40597,-98.80462,-115.93137,-28.486729,-28.120148,-78.66124,-89.0293,-103.44239
1656,-35.077095,-93.39514,-36.12365,-93.53711,-100.67126,-21.712425,-40.448795,-57.872074,-122.81764,-135.77289,-44.45759,-25.9447,-91.06421,-47.052807,-57.574223
1657,-58.105076,-71.9067,-84.24322,-50.699398,-48.976856,-40.94892,-59.865906,-158.86043,-132.52434,-109.67389,-57.560833,-42.928947,-59.74819,-86.35522,-56.53755
1658,-14.6294,-57.300423,-91.530785,-98.58934,-78.984055,-56.174377,-52.39745,-81.007614,-90.706696,-32.940556,-31.359379,-73.720665,-60.503353,-53.713467,-55.281788
1659,-50.688515,-49.258762,-85.21334,-113.85229,-151.08188,-35.606735,-61.07456,-131.15552,-100.13699,-157.39468,-23.008677,-27.982044,-90.260735,-138.2745,-59.255833
1660,-57.170883,-94.50851,-67.29686,-67.41333,-74.944565,-50.52596,-57.077732,-72.21335,-83.323006,-109.10801,-26.788368,-55.867138,-144.42932,-57.06576,-158.0672
1661,-40.133068,-33.903572,-75.286316,-103.980736,-135.44778,-15.709319,-81.517525,-69.63576,-38.587475,-111.88057,-19.232334,-52.330296,-82.63561,-83.238525,-95.70849
1662,-55.66674,-25.026659,-61.693092,-135.79353,-73.6635,-27.135279,-36.321655,-49.131527,-83.58906,-83.29335,-23.9191,-58.027546,-53.641346,-87.842766,-109.05352
1663,-42.207355,-74.58757,-46.252457,-104.934525,-98.528725,-22.68823,-39.1999,-91.56738,-83.088425,-49.886208,-19.03306,-42.598473,-61.832985,-61.153515,-60.80189
1664,-36.629955,-29.390617,-70.328735,-60.203323,-81.612885,-52.887817,-51.239056,-96.89194,-111.764755,-76.041985,-22.61194,-46.687386,-39.924477,-90.60192,-92.27032
1665,-36.629063,-53.23209,-128.7204,-114.44801,-85.58675,-32.864815,-64.94096,-84.44041,-120.16227,-75.917076,-49.602417,-52.206707,-92.35211,-101.78819,-74.335976
1666,-10.704822,-68.516235,-54.404716,-133.44646,-58.029438,-62.36239,-46.361202,-120.24691,-154.17816,-87.217804,-27.108322,-48.595272,-120.179344,-113.97422,-86.178024
1667,-35.725887,-39.248768,-64.30113,-72.096596,-75.59671,-24.440474,-81.3536,-63.250626,-49.100315,-144.56465,-9.616094,-49.75488,-56.484158,-69.493546,-65.39732
1668,-48.59987,-66.00625,-75.3066,-86.5757,-158.26802,-59.348515,-70.42887,-108.01918,-79.643776,-69.985085,-21.581242,-81.20402,-80.7522,-132.61499,-92.671036
1669,-45.853996,-90.10282,-70.803276,-139.75533,-125.30309,-25.217382,-80.881035,-69.68968,-112.17244,-58.50702,-18.331455,-61.45911,-109.272934,-132.64703,-97.46596
1670,-27.038914,-73.01706,-108.07753,-78.87183,-72.10405,-21.105684,-32.43811,-60.93022,-92.531364,-60.19423,-30.547583,-46.20785,-40.90213,-54.908752,-76.48433
1671,-58.816303,-80.38312,-87.74289,-95.315056,-121.2801,-38.7039,-78.34599,-105.243034,-51.155907,-109.77653,-25.585133,-21.768572,-56.60039,-89.39823,-70.08101
1672,-37.623283,-39.754696,-78.18531,-39.045444,-72.682625,-25.81123,-29.679249,-108.45243,-83.08918,-42.09994,-26.411665,-74.5271,-47.69493,-83.79039,-57.08207
1673,-30.38261,-69.42284,-48.573956,-119.790245,-111.21635,-40.732544,-33.844925,-147.90718,-56.44395,-59.158836,-35.025,-62.840824,-52.44175,-103.083084,-42.60567
1674,-34.07492,-91.75484,-42.25139,-100.29952,-102.34005,-61.61953,-54.23774,-53.44554,-67.10776,-119.33043,-27.826544,-44.499504,-37.582428,-92.17088,-56.61674
1675,-56.72216,-70.021286,-56.23314,-135.5238,-63.852516,-59.838852,-69.34821,-58.84284,-83.92416,-55.163982,-28.776619,-67.87518,-68.18821,-88.44827,-58.46896
1676,-50.75036,-25.391186,-99.33806,-73.8052,-52.576527,-32.38299,-64.455376,-115.1987,-63.56894,-45.887173,-59.64278,-46.799793,-120.67778,-75.71152,-111.28687
1677,-31.748957,-73.67694,-70.70836,-83.304634,-41.39192,-64.879486,-72.330734,-125.13663,-91.02218,-102.62952,-27.723993,-20.562908,-54.79492,-119.79445,-86.51862
1678,-52.6226,-71.92244,-78.81298,-56.489094,-128.50433,-45.4475,-81.7374,-52.54969,-84.9736,-90.05575,-60.042774,-76.09179,-120.31067,-58.317772,-99.75983
1679,-59.65368,-68.5374,-87.70338,-42.344093,-58.21196,-49.356876,-33.531532,-83.5602,-49.607265,-68.97059,-35.518974,-53.985355,-87.47112,-54.619705,-73.19174
1680,-27.045023,-58.224598,-47.710926,-134.98074,-128.65811,-47.363766,-64.3118,-69.70886,-77.21498,-103.27021,-38.39555,-24.221973,-123.70009,-46.071644,-114.88253
1681,-49.37621,-46.012714,-74.7236,-54.693344,-105.61958,-36.565697,-48.828857,-93.906136,-46.639774,-61.251614,-24.17236,-34.589405,-151.18973,-65.530014,-191.02097
1682,-41.444927,-38.28239,-111.66292,-49.977184,-44.25732,-56.644375,-67.15105,-71.01329,-50.763485,-69.94821,-23.766735,-56.022705,-99.30934,-75.00459,-139.81003
1683,-28.74824,-43.169266,-86.88202,-32.192055,-148.56937,-53.78075,-47.513985,-44.187553,-117.49626,-94.607796,-31.239117,-58.101124,-127.29404,-82.48425,-61.79487
1684,-28.54104,-40.91613,-69.05859,-130.26012,-93.29287,-35.544262,-58.263206,-115.71944,-96.71851,-99.002205,-27.018341,-29.382212,-72.97065,-65.16706,-85.210396
1685,-30.912466,-76.9474,-66.44733,-34.563618,-68.7973,-54.414318,-38.670914,-107.44981,-63.595192,-93.323975,-21.7863,-57.802902,-97.333954,-85.84959,-65.329704
1686,-29.264563,-85.90039,-53.21091,-66.968994,-107.40804,-19.42098,-59.145164,-162.22668,-119.69489,-59.63508,-19.889116,-69.85549,-42.736835,-119.87312,-50.696312
1687,-46.85563,-68.45529,-41.325687,-115.57669,-49.97739,-57.590557,-63.088585,-63.557846,-58.185856,-74.38681,-22.80537,-59.95998,-101.11942,-107.135155,-140.96065
1688,-21.80395,-71.56744,-65.090645,-104.453224,-52.344135,-57.58735,-47.544106,-55.433605,-73.85286,-83.33547,-50.51613,-24.33967,-107.00751,-77.6674,-124.70982
1689,-31.363655,-70.00458,-76.599434,-39.28541,-136.11772,-48.23919,-58.772243,-62.894226,-156.49861,-153.57864,-28.622932,-74.78106,-80.04736,-59.28248,-128.88116
1690,-29.034725,-63.243073,-63.252483,-113.5589,-64.93381,-62.383793,-64.53836,-72.694244,-97.91773,-117.37978,-22.920351,-82.61764,-110.2348,-58.567253,-59.202595
1691,-23.599365,-83.13416,-70.31492,-52.247005,-117.66404,-34.163345,-67.09424,-113.80073,-91.4039,-101.85403,-26.531952,-44.091988,-33.566113,-81.59708,-76.835815
1692,-32.02835,-25.161032,-46.585773,-68.62286,-65.72597,-31.270744,-41.770493,-52.16585,-36.806187,-80.44367,-45.149883,-61.073936,-113.30282,-42.028866,-74.01816
1693,-41.69047,-27.713823,-115.19975,-146.12943,-133.9768,-31.911774,-54.03761,-142.1235,-48.748028,-57.272675,-22.274986,-68.385796,-63.626408,-130.27232,-47.061657
1694,-16.533604,-37.084595,-112.76464,-150.03238,-52.76532,-63.54814,-45.33006,-71.689705,-87.931435,-33.153652,-25.821371,-50.005882,-111.75129,-33.951607,-59.71852
1695,-27.034637,-26.203384,-37.054653,-59.906475,-91.11236,-43.42185,-73.36218,-88.27766,-78.416214,-60.529682,-22.352785,-51.10011,-94.745155,-41.673958,-87.03859
1696,-46.526176,-35.354675,-28.774555,-60.423256,-83.41306,-29.998825,-65.85992,-65.59409,-50.54356,-131.8796,-29.129246,-76.16688,-45.468727,-29.689077,-59.56073
1697,-21.439058,-63.45526,-54.573215,-68.08654,-45.72813,-38.71796,-34.92773,-46.547703,-99.45199,-97.4023,-28.341824,-42.4164,-121.24111,-81.357704,-76.76557
1698,-41.357582,-23.160181,-66.74883,-86.541534,-86.43658,-31.949362,-48.47232,-101.06853,-90.51039,-124.52559,-26.523724,-48.2532,-89.83097,-29.437008,-60.605156
