,Reacher-v11_seed_0,Reacher-v12_seed_0,Reacher-v21_seed_0,Reacher-v22_seed_0,Reacher-v31_seed_0,Reacher-v32_seed_0,Reacher-v41_seed_0,Reacher-v42_seed_0,Reacher-v51_seed_0,Reacher-v52_seed_0,Reacher-v60_seed_0,Reacher-v61_seed_0,Reacher-v62_seed_0,Reacher-v11_seed_1,Reacher-v12_seed_1,Reacher-v21_seed_1,Reacher-v22_seed_1,Reacher-v31_seed_1,Reacher-v32_seed_1,Reacher-v41_seed_1,Reacher-v42_seed_1,Reacher-v51_seed_1,Reacher-v52_seed_1,Reacher-v60_seed_1,Reacher-v61_seed_1,Reacher-v62_seed_1,Reacher-v11_seed_2,Reacher-v12_seed_2,Reacher-v21_seed_2,Reacher-v22_seed_2,Reacher-v31_seed_2,Reacher-v32_seed_2,Reacher-v41_seed_2,Reacher-v42_seed_2,Reacher-v51_seed_2,Reacher-v52_seed_2,Reacher-v60_seed_2,Reacher-v61_seed_2,Reacher-v62_seed_2
57,-431.05017,-395.91605,-438.84528,-417.6063,-390.76514,-466.2262,-432.91504,-482.87634,-489.68616,-469.03146,-551.2028,-436.4905,-484.96732,-348.959,-375.02084,-403.60587,-363.17294,-394.6822,-416.4893,-412.21045,-419.65448,-471.93658,-444.17676,-468.85593,-486.55115,-501.99908,-471.33002,-417.76266,-458.62827,-523.561,-487.40848,-479.68085,-503.8246,-527.5943,-623.38,-531.1461,-570.80914,-516.2855,-546.6913
58,-385.8958,-325.63797,-426.91983,-381.13452,-432.4931,-481.8634,-517.42145,-444.609,-494.06693,-444.8401,-434.68845,-469.11246,-480.90323,-452.299,-344.88242,-383.15118,-430.14935,-382.67227,-419.4855,-418.97076,-398.39117,-408.21817,-467.28052,-476.97424,-434.25977,-439.0586,-465.47427,-454.69247,-420.584,-489.954,-465.41873,-479.8405,-494.53906,-524.592,-531.96497,-545.66077,-496.45377,-592.56384,-571.11066
59,-386.78058,-367.56497,-361.3854,-411.4886,-429.08008,-407.48322,-488.581,-473.2366,-484.87686,-448.15857,-502.37665,-546.7479,-502.10376,-357.02274,-343.80222,-356.49435,-407.65295,-409.346,-422.84634,-477.11353,-407.4071,-453.2649,-491.99283,-419.97418,-485.9018,-450.4583,-473.01392,-405.40796,-416.39087,-481.41425,-482.89618,-497.81097,-534.39557,-561.4759,-535.51276,-538.1094,-629.5246,-573.9635,-567.6305
60,-417.87918,-367.4588,-412.50388,-459.73587,-423.17178,-474.11896,-479.35873,-460.09827,-459.42047,-488.43277,-437.15042,-497.9653,-446.0038,-413.34662,-324.30167,-387.7618,-398.464,-370.15915,-376.75974,-452.58783,-426.7427,-437.49258,-442.35226,-476.22418,-468.88705,-423.65192,-414.08307,-416.27878,-429.9913,-432.96655,-518.33575,-448.80246,-514.1586,-526.43494,-509.8627,-505.20023,-554.45953,-551.5748,-610.7046
61,-399.3579,-326.68387,-427.39713,-408.58447,-418.67813,-439.96152,-452.9366,-428.76205,-446.74774,-500.2821,-488.8157,-563.9282,-488.7514,-372.52158,-378.14548,-359.72998,-403.25137,-387.8384,-429.586,-408.5221,-434.49203,-444.1801,-430.18698,-412.54895,-402.36005,-487.31598,-532.3521,-442.2616,-388.88342,-464.10184,-516.505,-472.7171,-557.89105,-461.50955,-550.6245,-496.0816,-508.30154,-482.60455,-535.79443
62,-381.4861,-323.29126,-453.63885,-462.75436,-434.87744,-414.02448,-511.7002,-490.70953,-503.1967,-488.5659,-493.77585,-468.47128,-459.57526,-353.9602,-332.5145,-379.3871,-426.9915,-403.20102,-419.0559,-410.12726,-434.81824,-483.57535,-407.8067,-411.03357,-513.9903,-485.21536,-491.97253,-453.36444,-423.49576,-450.2694,-488.37735,-516.4178,-500.43115,-483.07443,-593.41345,-569.4252,-547.61896,-500.56052,-575.4079
63,-309.66833,-374.87436,-490.78644,-477.51093,-448.37964,-429.8778,-453.9217,-445.37686,-488.83115,-549.5443,-557.57214,-529.8748,-454.69534,-408.38843,-325.94772,-365.75113,-381.90536,-367.43024,-413.84988,-365.64706,-447.26254,-457.464,-448.3475,-423.5713,-447.22314,-437.52023,-479.2354,-415.55896,-530.2623,-429.35617,-484.0407,-497.20853,-543.57166,-530.1963,-528.7885,-529.77344,-501.78784,-581.3415,-587.9918
64,-445.5984,-380.9972,-428.02704,-429.3268,-461.88284,-393.05487,-438.41528,-488.9776,-447.655,-484.48407,-478.69452,-464.42813,-546.5143,-378.3411,-342.1984,-365.5434,-407.1299,-460.56546,-417.87704,-452.34256,-418.44107,-405.26764,-444.74484,-456.13248,-442.59296,-425.79776,-421.95978,-426.67487,-392.85507,-419.70563,-465.89886,-546.6827,-503.34573,-475.8008,-550.3081,-513.50146,-537.9992,-574.3403,-548.04767
65,-347.04636,-365.15244,-371.32388,-348.17856,-394.4329,-461.40683,-429.3408,-438.59564,-480.76422,-520.45605,-586.796,-509.30966,-505.74457,-362.6393,-336.42926,-344.24036,-362.0966,-399.51776,-418.7366,-408.20602,-440.0249,-438.5243,-420.77835,-412.55804,-434.11957,-534.0608,-506.06897,-508.5606,-456.87796,-429.13965,-456.8584,-536.17926,-483.26868,-565.792,-536.43054,-548.5372,-557.2016,-479.9792,-520.255
66,-393.7085,-350.92853,-415.10986,-471.62112,-462.61703,-427.30524,-458.56616,-463.38763,-491.72418,-561.3807,-568.8984,-498.98032,-497.68344,-366.4147,-367.43344,-348.43478,-381.8226,-348.19836,-450.47754,-429.3058,-379.98434,-455.46716,-450.50406,-418.28052,-462.61252,-431.22305,-518.9405,-471.9727,-479.5105,-478.1124,-502.72488,-483.329,-477.82056,-504.72385,-529.00195,-539.89984,-552.476,-525.08435,-629.80865
67,-428.76852,-384.3464,-424.9763,-369.09448,-471.65646,-482.8513,-487.23517,-445.9654,-495.62604,-483.20337,-518.4444,-453.85294,-519.4253,-418.47726,-291.56815,-405.21597,-440.33636,-391.3894,-405.47147,-409.85645,-361.17267,-428.65445,-460.16187,-430.2377,-456.95944,-462.86096,-441.7286,-447.4333,-422.95966,-448.04532,-511.10834,-536.70685,-472.24216,-518.0798,-555.79865,-505.45386,-583.3251,-505.03134,-538.3645
68,-355.1412,-378.48563,-406.5725,-447.28043,-413.37714,-448.6817,-461.99536,-479.97745,-496.85532,-508.2584,-452.565,-502.81644,-468.7436,-430.0872,-357.09814,-354.60223,-364.94687,-386.24457,-382.47766,-386.9983,-420.89453,-447.2118,-445.60797,-428.6541,-410.62592,-443.32156,-504.19223,-405.48694,-465.7459,-479.10425,-483.61792,-493.36984,-503.4699,-578.0927,-514.24695,-516.02075,-535.72205,-604.6782,-567.4582
69,-408.76126,-383.51675,-425.2374,-403.79614,-433.9671,-438.66882,-449.62054,-421.6008,-542.7624,-503.6643,-506.8357,-493.28516,-480.84003,-340.6342,-364.62366,-360.88828,-362.8041,-384.44394,-398.79367,-402.49533,-411.99207,-502.6363,-401.28198,-441.01013,-465.6561,-478.19485,-493.21262,-458.51016,-473.40182,-476.85168,-499.44983,-531.7885,-507.59256,-520.80597,-556.1818,-512.0177,-566.6501,-531.0416,-556.2897
70,-378.11533,-367.35208,-347.59573,-431.35327,-436.1196,-433.2116,-459.35703,-516.2974,-429.13718,-527.65656,-501.19196,-510.45245,-463.97406,-367.105,-350.6834,-396.73907,-387.28082,-368.1212,-417.08255,-398.37875,-443.3147,-444.56735,-465.17545,-418.39835,-460.47696,-428.98672,-456.79086,-426.04736,-473.47226,-491.09103,-506.8781,-472.3409,-484.40057,-489.79184,-558.00165,-550.6378,-561.0208,-517.6052,-528.92474
71,-355.19736,-342.8036,-429.2181,-477.85986,-404.08743,-432.0164,-439.87555,-485.4036,-455.62097,-558.3388,-461.68457,-445.14996,-496.9758,-351.36362,-351.27136,-385.08374,-386.24817,-375.18738,-439.9138,-401.92883,-425.49805,-493.92926,-403.91916,-440.87036,-453.94992,-459.1044,-449.87054,-408.27258,-420.45154,-470.90744,-515.09937,-496.57724,-480.17285,-512.65576,-543.3085,-525.23706,-572.4036,-560.1206,-531.81433
72,-335.72687,-353.74268,-413.43787,-429.12573,-427.8542,-445.4549,-475.81714,-439.60703,-506.62982,-535.2304,-476.62543,-465.14502,-488.38464,-326.88412,-312.96283,-359.14725,-416.96014,-360.0488,-421.94305,-448.78894,-407.19257,-510.68677,-451.5539,-508.91745,-476.74277,-495.73172,-425.2861,-463.64624,-507.14917,-465.28735,-509.31714,-503.32797,-508.43097,-513.02155,-534.16986,-549.2657,-570.15784,-529.709,-542.0418
73,-348.95966,-349.33643,-448.7365,-417.2542,-459.86804,-448.85587,-472.73154,-434.20157,-478.1242,-482.5814,-469.88116,-516.7886,-522.8067,-346.74677,-341.2229,-396.54193,-396.37027,-402.80884,-390.2121,-434.46558,-462.35126,-433.89288,-456.5911,-449.417,-463.03314,-483.5839,-443.9442,-459.80878,-438.0287,-471.6281,-525.8732,-537.0598,-483.84686,-485.79535,-537.0013,-532.44684,-475.26016,-562.52466,-529.9877
74,-385.38174,-403.67862,-389.74393,-436.20676,-462.7765,-452.68488,-445.0836,-463.52408,-459.99487,-467.0125,-484.64468,-484.0724,-434.60217,-353.14932,-362.26672,-366.2228,-432.65234,-421.4728,-365.01056,-403.7758,-408.35333,-480.34015,-407.87692,-554.6126,-418.55548,-462.99194,-506.12363,-451.88266,-470.14542,-499.15622,-489.95715,-492.0485,-499.70792,-480.78607,-596.0001,-570.9939,-563.49097,-540.7243,-533.3446
75,-392.8274,-377.3974,-420.6748,-447.77594,-404.07565,-430.90723,-465.38297,-478.35254,-541.6383,-465.65845,-551.1379,-502.743,-493.74,-394.7526,-355.60364,-347.8582,-372.11636,-406.06055,-471.6488,-418.9599,-417.81482,-467.72366,-413.1134,-474.02213,-461.46494,-440.49203,-529.8968,-445.0798,-470.1935,-483.14963,-493.66235,-521.40826,-525.50397,-569.00305,-501.86115,-512.2208,-487.7152,-508.63977,-537.0331
76,-353.38345,-356.57443,-394.56888,-391.60458,-477.6388,-432.40427,-463.0803,-460.28314,-486.53925,-548.9001,-538.21466,-491.3352,-552.33215,-372.12128,-392.09085,-379.79523,-413.59293,-391.40103,-421.86166,-403.54474,-432.3767,-469.62015,-476.0184,-456.8537,-432.26758,-462.73682,-457.75574,-435.35846,-462.44727,-486.17407,-536.51355,-470.3697,-527.94635,-531.9915,-547.72754,-504.29678,-557.72687,-506.38104,-583.15405
77,-394.48196,-363.1405,-385.55435,-428.30026,-453.1177,-467.7802,-431.3729,-502.79782,-518.14105,-487.8616,-488.2262,-531.4034,-555.32526,-360.64728,-314.6725,-368.84082,-401.38867,-388.65234,-394.35526,-390.93777,-416.8029,-438.22418,-486.63156,-408.48874,-503.35532,-512.7776,-434.25446,-386.8444,-461.25934,-430.85184,-498.43616,-475.75543,-557.0308,-509.4159,-485.6949,-588.1049,-552.46155,-532.82104,-569.6644
78,-421.93185,-329.69336,-427.23682,-422.85208,-438.75995,-476.08667,-463.01974,-524.0772,-440.33923,-492.32285,-497.26147,-469.14755,-497.56674,-399.57083,-367.06412,-369.33597,-346.743,-427.35593,-419.60913,-406.06116,-399.51822,-463.51044,-435.4412,-462.17767,-478.989,-474.49243,-472.87396,-404.80588,-468.08783,-465.40564,-484.22177,-510.99286,-554.4236,-464.53146,-564.4553,-497.08435,-542.3065,-580.59424,-513.4835
79,-423.80023,-374.74478,-426.48718,-421.99127,-407.23465,-520.815,-507.3521,-450.7984,-484.8384,-460.33286,-486.60696,-446.84518,-543.76056,-399.74713,-358.465,-381.32007,-378.42426,-409.2699,-439.68936,-403.36093,-447.918,-499.02057,-430.20493,-469.71774,-405.26904,-435.86877,-475.2991,-482.0901,-486.25766,-508.8055,-508.0377,-500.78094,-488.7168,-526.17206,-564.6896,-513.606,-575.11426,-491.63666,-565.868
80,-380.11392,-405.63702,-421.70795,-415.16168,-427.76266,-447.9611,-464.3602,-484.58444,-463.0385,-429.6034,-508.864,-444.2495,-465.11942,-336.5453,-333.20444,-361.646,-387.7791,-384.9419,-421.46228,-374.514,-413.38278,-451.75787,-479.08743,-446.8682,-446.39026,-544.14594,-487.75943,-487.757,-463.09723,-344.7194,-561.45703,-501.84512,-497.88547,-580.19336,-550.9895,-545.5496,-525.0168,-515.1046,-562.28143
81,-444.95273,-427.7969,-416.382,-460.55344,-438.72238,-470.32495,-449.551,-454.50876,-494.3093,-494.0196,-427.7675,-418.45258,-510.20215,-383.97446,-320.40103,-369.69537,-377.4005,-389.0171,-434.98953,-440.78018,-398.53214,-484.67792,-417.83664,-482.21677,-402.19107,-432.60355,-423.82315,-397.43457,-491.7307,-490.5476,-532.26074,-564.02374,-523.24695,-521.84546,-535.27216,-575.45056,-562.57294,-512.25116,-532.5143
82,-426.12415,-387.3763,-369.70996,-416.092,-411.00534,-531.9132,-452.82843,-435.94482,-483.83557,-571.22406,-489.4536,-441.19522,-505.0634,-351.5489,-322.18652,-365.26437,-335.91055,-388.5533,-413.48,-450.084,-393.7275,-482.02075,-424.43314,-429.06604,-400.54,-527.56323,-492.4963,-440.97455,-502.0876,-523.09357,-539.325,-470.11786,-542.88794,-494.0509,-552.61505,-553.10657,-503.48383,-490.52753,-543.87836
83,-352.10196,-384.7352,-445.88962,-399.8326,-393.98474,-437.12216,-451.38287,-460.24503,-466.6306,-478.87,-456.91788,-522.3234,-464.30194,-415.95456,-355.2775,-359.00015,-414.77505,-387.62842,-405.4547,-376.8737,-405.6017,-427.87274,-479.49237,-458.80035,-392.63138,-446.14316,-538.563,-419.40277,-489.69748,-472.10178,-487.44476,-506.6731,-474.05276,-554.49115,-523.9624,-504.5225,-520.28644,-559.27203,-527.11255
84,-353.1082,-411.61783,-365.4035,-415.33725,-422.17346,-433.53702,-443.66547,-456.40982,-532.3322,-480.67502,-579.325,-518.7381,-464.01862,-354.9205,-328.6954,-382.7211,-394.76367,-360.1945,-416.32947,-409.6974,-393.1722,-465.8631,-433.62454,-513.5107,-452.56418,-442.5715,-487.2885,-462.19647,-494.84613,-492.9681,-511.06317,-499.35092,-467.48837,-466.55377,-553.4414,-525.0169,-564.42645,-476.49908,-531.5986
85,-400.85428,-431.71555,-412.3835,-431.57178,-426.86813,-423.434,-436.13535,-493.66507,-541.5852,-461.01013,-463.97488,-449.21814,-482.65164,-361.46326,-340.2303,-341.1319,-430.6544,-394.22028,-395.37616,-418.26965,-460.5792,-450.50546,-522.54816,-441.02213,-443.90555,-443.95712,-476.7839,-481.01956,-502.36368,-411.80667,-448.66254,-495.81058,-568.3886,-526.8152,-553.86176,-528.98224,-546.04895,-574.78345,-535.6175
86,-370.98547,-396.01193,-417.18698,-437.85535,-426.73694,-449.17993,-412.9553,-454.9617,-512.40485,-527.6447,-467.7477,-456.5799,-529.52075,-304.76575,-352.5311,-344.9349,-414.76294,-377.68344,-435.7678,-418.19482,-398.38007,-405.29565,-436.42343,-480.6564,-408.1658,-444.06253,-499.85724,-463.01788,-456.58432,-471.20828,-505.85828,-514.8899,-504.33664,-504.07318,-528.466,-534.913,-593.8098,-556.3285,-508.06577
87,-379.72504,-372.436,-381.49243,-411.62854,-518.1781,-508.17667,-405.40308,-476.6321,-513.77344,-491.7383,-429.28503,-488.64175,-479.12158,-418.96823,-397.88965,-367.84906,-417.82104,-441.99988,-399.73224,-383.47525,-470.522,-417.25226,-440.79385,-428.24783,-400.7266,-459.55298,-450.64172,-437.21124,-476.1485,-500.46753,-496.1921,-471.2861,-471.76505,-492.1155,-540.4321,-519.20605,-500.99826,-504.83813,-532.90967
88,-413.88312,-330.74905,-442.6905,-401.69797,-462.2546,-488.68106,-473.53366,-481.38052,-509.34808,-470.568,-458.27402,-587.07135,-492.2629,-403.3076,-355.8712,-385.55023,-411.08713,-360.3962,-441.5643,-398.96158,-440.72473,-506.57742,-481.10754,-431.8542,-470.86838,-508.8805,-549.541,-461.67233,-448.1617,-486.90836,-474.31973,-482.21793,-507.28476,-525.1349,-514.1659,-524.81384,-495.63742,-530.87103,-534.3893
89,-428.89746,-369.81247,-396.17148,-433.71622,-424.39713,-470.8415,-448.23798,-448.45364,-462.35803,-467.32803,-512.3683,-449.50027,-456.6718,-392.75833,-347.04395,-381.27463,-409.08188,-421.6436,-401.92123,-390.08374,-466.22354,-506.3826,-460.4678,-413.96512,-447.954,-449.34778,-509.72656,-459.97485,-435.12552,-391.8839,-454.31418,-480.12042,-500.98975,-473.7321,-548.2504,-549.796,-562.2762,-511.39435,-507.58847
90,-362.53723,-294.8254,-437.0869,-359.84363,-419.8374,-484.03848,-479.47644,-404.50565,-496.4191,-498.14584,-475.05365,-582.694,-564.8452,-325.7114,-365.20792,-364.3279,-398.462,-372.34088,-437.52252,-389.23352,-449.3163,-520.19275,-459.65762,-455.82367,-479.72882,-455.48343,-491.4151,-398.3371,-407.6117,-442.7294,-460.04736,-512.0293,-541.04376,-548.45636,-589.7545,-561.1131,-572.5749,-537.1405,-510.78613
91,-379.37033,-423.92517,-426.73135,-401.2198,-450.62167,-493.60223,-454.68982,-451.70123,-484.9209,-457.00674,-485.03714,-517.3361,-478.62424,-416.2283,-339.51645,-324.25156,-434.5186,-408.07037,-424.331,-383.41217,-446.16855,-477.1221,-470.9497,-456.56204,-477.02557,-525.8831,-477.463,-504.93814,-430.96875,-431.04105,-479.45932,-470.61737,-452.23248,-490.27875,-509.64294,-523.856,-569.3786,-562.9676,-541.3987
92,-377.43158,-387.12433,-435.4096,-460.68207,-396.57794,-449.0286,-488.10892,-422.89783,-471.53912,-441.58063,-436.81396,-481.44058,-491.92935,-356.6889,-334.73828,-392.96332,-397.60303,-425.73938,-415.0116,-440.54974,-428.75433,-482.38455,-498.96268,-468.50775,-475.27164,-427.45523,-477.2464,-458.2288,-495.62158,-428.64697,-597.70435,-491.3117,-488.75165,-533.00684,-539.2359,-547.09564,-506.3383,-472.68018,-532.0881
93,-405.05826,-379.53226,-413.77145,-420.29306,-413.33453,-468.90585,-431.6043,-506.27853,-464.5594,-527.09924,-564.06647,-466.32187,-504.3042,-410.36334,-414.31537,-416.95557,-421.6072,-414.4287,-380.7702,-405.99258,-504.81018,-469.20367,-485.56815,-416.35895,-435.60425,-477.06763,-409.7907,-407.09705,-458.21106,-490.0,-445.438,-523.2356,-502.0607,-492.7564,-546.01825,-559.02747,-463.98416,-477.3008,-518.254
94,-378.7505,-359.72098,-395.03098,-368.0676,-404.50552,-435.3417,-431.14804,-433.6924,-463.32446,-484.51282,-514.13715,-482.3425,-597.76013,-409.4984,-357.26468,-382.4476,-400.53915,-416.93155,-433.75488,-415.63947,-442.75418,-523.72974,-480.96857,-432.80438,-509.18045,-486.30768,-439.7824,-491.4408,-528.6085,-518.87286,-512.6358,-466.3914,-534.84607,-553.7037,-506.40945,-520.5366,-502.92645,-504.26926,-561.9425
95,-429.51715,-374.80856,-405.57547,-427.30045,-417.77313,-455.30005,-428.53018,-436.80536,-547.48676,-446.32727,-452.09384,-458.92276,-485.44016,-400.84476,-315.66415,-404.7178,-399.82254,-420.20233,-417.1361,-364.84448,-397.56296,-409.99207,-439.48587,-527.78784,-471.2906,-481.2593,-446.1515,-498.21814,-457.29846,-474.87613,-508.85852,-484.1535,-475.06738,-554.9013,-520.7137,-575.93475,-535.2382,-539.2488,-490.75848
96,-337.01837,-364.41733,-352.01764,-427.1129,-471.95175,-448.8646,-469.33044,-474.75443,-502.9005,-516.72797,-511.59625,-451.9679,-555.0816,-369.36707,-367.29678,-379.07245,-394.38226,-367.0027,-453.89758,-382.9882,-466.7951,-399.24817,-455.0016,-508.2357,-408.0026,-467.90744,-483.69397,-457.26428,-475.5479,-492.7148,-529.08923,-505.48083,-497.47754,-501.50662,-552.70044,-534.9316,-545.8768,-532.6101,-529.6075
97,-408.96146,-381.44046,-415.80646,-393.53235,-462.64816,-454.02783,-474.22806,-434.29443,-441.59613,-496.2304,-470.6354,-501.52396,-467.60052,-425.0644,-337.69714,-367.8478,-372.01764,-358.32535,-422.7823,-430.41397,-414.64008,-436.55145,-472.98746,-435.18402,-406.7301,-440.82513,-465.16238,-445.23746,-451.40924,-466.99127,-500.51364,-501.4499,-511.3957,-522.23596,-557.78436,-525.4689,-477.17056,-528.5351,-599.0815
98,-403.87894,-360.25244,-387.84393,-466.79395,-432.34128,-440.0395,-457.5627,-494.7123,-489.4435,-513.221,-528.3596,-484.39175,-467.6312,-362.2427,-334.20428,-359.2151,-431.98407,-383.65958,-368.00275,-386.19684,-385.9984,-446.6552,-429.37994,-420.14398,-390.0687,-452.14908,-485.08798,-454.44592,-420.7951,-549.71124,-522.943,-508.2177,-489.0845,-558.2987,-536.4914,-551.52484,-604.011,-549.0261,-568.47546
99,-375.23492,-386.14178,-395.06418,-413.4936,-468.11365,-418.3315,-441.25027,-430.2246,-517.7645,-462.85513,-470.34097,-481.469,-569.44543,-395.82028,-391.39014,-380.58755,-359.3145,-377.89404,-400.5438,-396.68497,-455.25302,-460.5879,-457.13437,-403.11935,-436.63947,-465.9873,-519.1453,-417.46625,-450.11832,-485.39883,-489.30267,-505.56537,-463.1747,-515.728,-566.6847,-537.6267,-524.5335,-584.98206,-530.6141
100,-366.91846,-350.06866,-376.61264,-367.26974,-465.62997,-435.54013,-475.45535,-465.24976,-481.24573,-444.0556,-511.8083,-447.12967,-475.14203,-367.92752,-347.83203,-445.1856,-441.29074,-373.73196,-408.73602,-444.2154,-418.48148,-432.05646,-426.04898,-492.58087,-430.3381,-470.1954,-450.3573,-370.0217,-420.85773,-474.74158,-543.12427,-499.359,-540.93634,-521.3322,-553.00464,-525.4704,-498.8761,-609.8975,-526.69214
101,-354.3388,-374.88843,-414.9879,-460.07718,-478.72687,-471.78876,-445.2587,-430.06915,-461.53696,-460.57047,-533.1056,-510.9714,-510.1688,-353.41013,-366.3923,-358.269,-359.88953,-408.3599,-420.0087,-465.07803,-435.918,-464.4661,-490.1319,-447.06894,-454.15848,-439.4616,-491.13446,-467.26138,-452.6864,-461.54593,-477.1167,-470.00867,-492.53323,-514.8405,-517.49426,-538.3424,-469.67996,-609.6709,-570.22845
102,-367.98834,-420.93866,-384.38065,-479.56314,-457.491,-473.97528,-402.9421,-517.4693,-559.3626,-449.2671,-475.26672,-494.1222,-463.70258,-442.30927,-349.08322,-396.4668,-346.87527,-430.03452,-410.39526,-449.67804,-404.60846,-472.49863,-440.97607,-422.34897,-430.17227,-546.8587,-477.2896,-441.84744,-479.68713,-509.57452,-487.78912,-499.93112,-486.70425,-489.3009,-548.20447,-548.3808,-494.1442,-529.9426,-523.8976
103,-381.88184,-372.4041,-439.40143,-427.64813,-459.14572,-447.68753,-405.862,-454.2588,-448.54352,-471.09952,-509.38354,-519.6401,-532.8094,-373.76834,-353.49252,-380.86505,-378.57678,-411.40942,-399.61603,-425.84097,-464.8851,-448.732,-424.63113,-532.69946,-414.18137,-570.18823,-515.38245,-440.38742,-456.11594,-463.55927,-438.11826,-488.0409,-502.31836,-519.38983,-582.68463,-509.75256,-527.65356,-527.5076,-565.83856
104,-369.35284,-382.0015,-407.83987,-411.98456,-442.91248,-409.54025,-434.06427,-501.35104,-452.12036,-482.795,-482.82666,-474.78323,-527.95123,-396.7867,-332.77692,-399.96982,-387.30096,-385.54642,-386.8397,-457.94083,-420.4002,-485.61194,-486.49716,-462.29297,-477.86914,-489.2449,-584.30066,-407.84073,-498.316,-443.1965,-471.3682,-504.36426,-496.45505,-474.69913,-573.57874,-502.49744,-496.37372,-575.05023,-525.08057
105,-430.85333,-364.31503,-417.83142,-380.2475,-506.1583,-401.86032,-467.82745,-481.28192,-474.38275,-525.5033,-549.48456,-502.57523,-500.2414,-386.22787,-372.15036,-386.39246,-348.93848,-392.46805,-379.76312,-383.7597,-409.0564,-482.08752,-476.69135,-478.1412,-422.33963,-455.07162,-471.48416,-390.29092,-439.1071,-508.13855,-527.7945,-493.3851,-453.31146,-527.35406,-540.4371,-562.974,-489.5093,-546.7376,-564.2193
106,-419.277,-400.40152,-414.78574,-434.1277,-407.27,-458.1786,-439.82153,-472.0745,-478.57852,-454.41446,-503.7593,-484.43677,-533.4452,-405.76984,-331.35754,-411.48016,-377.2847,-384.037,-429.51358,-383.34677,-420.71667,-426.88266,-459.011,-503.5188,-460.36,-456.50754,-523.9742,-415.2731,-480.5563,-430.83127,-480.2954,-541.0593,-468.09604,-504.08853,-498.37787,-507.27515,-552.865,-514.77264,-595.2989
